instance_id,business_id,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open
8iXVU-DFq1r_a3QTn24T8w__nightlife,8iXVU-DFq1r_a3QTn24T8w,Nightlife,8iXVU-DFq1r_a3QTn24T8w,Nightlife,39.9551734924,-75.1566696167,-538.548375,-2744.509463,Philadelphia,PA,3.5,34,1
8iiI_v2E9V4xXByGce05QQ__restaurants,8iiI_v2E9V4xXByGce05QQ,Restaurants,8iiI_v2E9V4xXByGce05QQ,Restaurants,40.0452787399,-75.1172783944,2817.800331,7274.750762,Philadelphia,PA,3.5,11,1
8j3blTZChklt3j89jxx0fw__nightlife,8j3blTZChklt3j89jxx0fw,Nightlife,8j3blTZChklt3j89jxx0fw,Nightlife,39.9423058586,-75.1546984195,-370.591536,-4175.327036,Philadelphia,PA,4.0,764,1
8j5bQ0nDwoGiFaTQDNCQTg__sandwiches,8j5bQ0nDwoGiFaTQDNCQTg,Sandwiches,8j5bQ0nDwoGiFaTQDNCQTg,Sandwiches,40.0281895,-75.0358106,9759.304310,5374.511360,Philadelphia,PA,4.5,78,1
8jPCTltGBbYjHgDRY3MhUw__automotive,8jPCTltGBbYjHgDRY3MhUw,Automotive,8jPCTltGBbYjHgDRY3MhUw,Automotive,39.9213666,-75.1845423,-2913.454231,-6503.669576,Philadelphia,PA,2.5,67,1
8jmTWp1l7gjs0sJJMthMsw__restaurants,8jmTWp1l7gjs0sJJMthMsw,Restaurants,8jmTWp1l7gjs0sJJMthMsw,Restaurants,39.9776902555,-75.2723037139,-10391.209192,-240.756183,Philadelphia,PA,2.5,27,1
8k3IvUeYZOf5XdM4VslcKg__local_services,8k3IvUeYZOf5XdM4VslcKg,Local Services,8k3IvUeYZOf5XdM4VslcKg,Local Services,39.9521508978,-75.166169107,-1347.957175,-3080.607112,Philadelphia,PA,2.0,6,1
8kUh6TROemLfbVR_ewVVLg__restaurants,8kUh6TROemLfbVR_ewVVLg,Restaurants,8kUh6TROemLfbVR_ewVVLg,Restaurants,39.9364886,-75.1622139,-1010.951793,-4822.177573,Philadelphia,PA,4.0,738,1
8kpPGZlU428scAcEsThdKQ__arts___entertainment,8kpPGZlU428scAcEsThdKQ,Arts & Entertainment,8kpPGZlU428scAcEsThdKQ,Arts & Entertainment,39.9315951,-75.1489386,120.176752,-5366.310698,Philadelphia,PA,5.0,14,1
8kvrq98-vEojtSETUsDamA__restaurants,8kvrq98-vEojtSETUsDamA,Restaurants,8kvrq98-vEojtSETUsDamA,Restaurants,39.952335,-75.163789,-1145.158973,-3060.135853,Philadelphia,PA,2.5,5,1
8lF6eFOKrSmZeZnj49rFnQ__shopping,8lF6eFOKrSmZeZnj49rFnQ,Shopping,8lF6eFOKrSmZeZnj49rFnQ,Shopping,39.9546723,-75.2120335,-5255.855613,-2800.239592,Philadelphia,PA,3.5,66,1
8ljtB0A_-D7-36jP9Ai37A__beauty___spas,8ljtB0A_-D7-36jP9Ai37A,Beauty & Spas,8ljtB0A_-D7-36jP9Ai37A,Beauty & Spas,39.9216122,-75.1650862,-1255.687545,-6476.360064,Philadelphia,PA,5.0,7,1
8mFAM9zata2b0FEBkWJovA__active_life,8mFAM9zata2b0FEBkWJovA,Active Life,8mFAM9zata2b0FEBkWJovA,Active Life,39.9674957,-75.265338,-9797.692071,-1374.340600,Philadelphia,PA,2.0,28,1
8nEFnaYMvc_Y-_IUf5zJjA__food,8nEFnaYMvc_Y-_IUf5zJjA,Food,8nEFnaYMvc_Y-_IUf5zJjA,Food,39.95627,-75.160843,-894.143576,-2622.583212,Philadelphia,PA,2.5,10,1
8o9KxwimkPdmXX3oDc0wtQ__home_services,8o9KxwimkPdmXX3oDc0wtQ,Home Services,8o9KxwimkPdmXX3oDc0wtQ,Home Services,39.9276333,-75.23511,-7222.100283,-5806.843366,Philadelphia,PA,5.0,12,1
8p3PElrcriCFow9aErPMQA__beauty___spas,8p3PElrcriCFow9aErPMQA,Beauty & Spas,8p3PElrcriCFow9aErPMQA,Beauty & Spas,40.003884,-75.2017305,-4377.983369,2671.859338,Philadelphia,PA,4.0,27,1
8pSi7jAI-oXiIPb40Vgp5g__beauty___spas,8pSi7jAI-oXiIPb40Vgp5g,Beauty & Spas,8pSi7jAI-oXiIPb40Vgp5g,Beauty & Spas,40.0830792,-75.0484237,8684.598845,11477.975956,Philadelphia,PA,5.0,6,1
8pqdJjefYq-a9IBSJJmKwA__restaurants,8pqdJjefYq-a9IBSJJmKwA,Restaurants,8pqdJjefYq-a9IBSJJmKwA,Restaurants,39.951004,-75.170636,-1728.561017,-3208.136505,Philadelphia,PA,4.0,2497,1
8qr1cXhqYGOXFNStgcMvhw__coffee___tea,8qr1cXhqYGOXFNStgcMvhw,Coffee & Tea,8qr1cXhqYGOXFNStgcMvhw,Coffee & Tea,39.9198430936,-75.173402,-1964.239423,-6673.075992,Philadelphia,PA,5.0,38,1
8r2jQO1QBDtzQpoH82BCUg__home_services,8r2jQO1QBDtzQpoH82BCUg,Home Services,8r2jQO1QBDtzQpoH82BCUg,Home Services,39.9626176,-75.1915934,-3514.246717,-1916.761321,Philadelphia,PA,1.5,33,1
8s6DHDQ_RSp2aLQLXGQPwg__health___medical,8s6DHDQ_RSp2aLQLXGQPwg,Health & Medical,8s6DHDQ_RSp2aLQLXGQPwg,Health & Medical,39.9924676,-75.1013555,4174.518475,1402.411824,Philadelphia,PA,3.0,5,1
8tXJHD_h65bqJdAWJ2wd6Q__active_life,8tXJHD_h65bqJdAWJ2wd6Q,Active Life,8tXJHD_h65bqJdAWJ2wd6Q,Active Life,39.95160545,-75.16801855,-1505.539886,-3141.258224,Philadelphia,PA,3.5,25,1
8ueey6KW9crymWsjjFLr8w__restaurants,8ueey6KW9crymWsjjFLr8w,Restaurants,8ueey6KW9crymWsjjFLr8w,Restaurants,40.0792602509,-75.0264387272,10557.839397,11053.327604,Philadelphia,PA,3.5,164,1
8va8lpVU8aiQtnSbyjVScA__restaurants,8va8lpVU8aiQtnSbyjVScA,Restaurants,8va8lpVU8aiQtnSbyjVScA,Restaurants,39.9531593,-75.1590984,-745.494065,-2968.477748,Philadelphia,PA,2.5,261,1
8vlMWhINB8_TAsNR4RF75Q__local_services,8vlMWhINB8_TAsNR4RF75Q,Local Services,8vlMWhINB8_TAsNR4RF75Q,Local Services,39.9888746,-75.0909997,5056.889570,1002.887901,Philadelphia,PA,1.5,13,1
8voubLtV5i1Vs4ieTq_gcA__local_services,8voubLtV5i1Vs4ieTq_gcA,Local Services,8voubLtV5i1Vs4ieTq_gcA,Local Services,39.947595,-75.150164,15.765935,-3587.200533,Philadelphia,PA,3.5,12,1
8vxNQrL_ONPNXZ1VuMTmCw__restaurants,8vxNQrL_ONPNXZ1VuMTmCw,Restaurants,8vxNQrL_ONPNXZ1VuMTmCw,Restaurants,39.9513494418,-75.1793946709,-2474.847931,-3169.725076,Philadelphia,PA,4.0,175,1
8wml7Ss5QonxZiBcmSNCxw__pizza,8wml7Ss5QonxZiBcmSNCxw,Pizza,8wml7Ss5QonxZiBcmSNCxw,Pizza,39.9345239692,-75.1794014,-2475.421287,-5040.634852,Philadelphia,PA,5.0,6,1
8xGJu65OvZ3xqdSbutcMmg__shopping,8xGJu65OvZ3xqdSbutcMmg,Shopping,8xGJu65OvZ3xqdSbutcMmg,Shopping,39.9262011,-75.1689603,-1585.782164,-5966.096960,Philadelphia,PA,4.0,37,1
8xTHtLoNIwdpf0FEvIpQIw__restaurants,8xTHtLoNIwdpf0FEvIpQIw,Restaurants,8xTHtLoNIwdpf0FEvIpQIw,Restaurants,39.9532222415,-75.1594696319,-777.125064,-2961.478963,Philadelphia,PA,4.0,284,1
8xp1f0z30A7aXPe1rSyHrQ__food,8xp1f0z30A7aXPe1rSyHrQ,Food,8xp1f0z30A7aXPe1rSyHrQ,Food,40.1055561,-75.0336949,9939.573581,13977.296655,Philadelphia,PA,5.0,5,1
8y19WmeqxvOC7p_qPJL53g__arts___entertainment,8y19WmeqxvOC7p_qPJL53g,Arts & Entertainment,8y19WmeqxvOC7p_qPJL53g,Arts & Entertainment,39.9412351,-75.1470986,276.954868,-4294.390124,Philadelphia,PA,3.5,15,1
8yF47D3yubAGReK7pLoWJQ__home_services,8yF47D3yubAGReK7pLoWJQ,Home Services,8yF47D3yubAGReK7pLoWJQ,Home Services,40.019887,-75.160011,-823.252602,4451.314207,Philadelphia,PA,1.5,57,1
8yGZhBwFFLtOVLY9Do8ohQ__breakfast___brunch,8yGZhBwFFLtOVLY9Do8ohQ,Breakfast & Brunch,8yGZhBwFFLtOVLY9Do8ohQ,Breakfast & Brunch,39.9496602,-75.2026672,-4457.795358,-3357.560454,Philadelphia,PA,4.0,203,1
8zSL0IFhoRjfcDpWAHCA_g__health___medical,8zSL0IFhoRjfcDpWAHCA_g,Health & Medical,8zSL0IFhoRjfcDpWAHCA_g,Health & Medical,39.9557702,-75.177019,-2272.427709,-2678.158513,Philadelphia,PA,4.5,5,1
9-Lkw_1lfYDopvKNXCgDLw__arts___entertainment,9-Lkw_1lfYDopvKNXCgDLw,Arts & Entertainment,9-Lkw_1lfYDopvKNXCgDLw,Arts & Entertainment,39.9027956,-75.2369674,-7380.360975,-8568.673411,Philadelphia,PA,3.5,13,1
9-W8_gKJ-tRPr52TFKFNWg__restaurants,9-W8_gKJ-tRPr52TFKFNWg,Restaurants,9-W8_gKJ-tRPr52TFKFNWg,Restaurants,40.0543678735,-75.0721313202,6664.579264,8285.417702,Philadelphia,PA,2.0,18,1
9-WAA71NCOePL_OzM2lz-Q__shopping,9-WAA71NCOePL_OzM2lz-Q,Shopping,9-WAA71NCOePL_OzM2lz-Q,Shopping,40.0256085,-75.0448282,8990.955212,5087.516858,Philadelphia,PA,4.5,10,1
9-tZDrMjJYBbpCJoU3WXAQ__restaurants,9-tZDrMjJYBbpCJoU3WXAQ,Restaurants,9-tZDrMjJYBbpCJoU3WXAQ,Restaurants,39.9440532,-75.1699635,-1671.260319,-3981.031269,Philadelphia,PA,3.5,328,1
9-tv34085lueairnehLvEg__home_services,9-tv34085lueairnehLvEg,Home Services,9-tv34085lueairnehLvEg,Home Services,39.9938284,-75.1399443,886.540561,1553.726089,Philadelphia,PA,4.0,7,1
903S0UZPLDGi_X6uiDdKHQ__food,903S0UZPLDGi_X6uiDdKHQ,Food,903S0UZPLDGi_X6uiDdKHQ,Food,39.9519199,-75.144562,493.087134,-3106.292931,Philadelphia,PA,3.0,56,1
90LsqLbaoQpz_xNbSQsCFA__coffee___tea,90LsqLbaoQpz_xNbSQsCFA,Coffee & Tea,90LsqLbaoQpz_xNbSQsCFA,Coffee & Tea,40.076366,-75.206754,-4806.013187,10731.501143,Philadelphia,PA,3.0,58,1
90OqHj6ES9Npo2-ncdxurw__restaurants,90OqHj6ES9Npo2-ncdxurw,Restaurants,90OqHj6ES9Npo2-ncdxurw,Restaurants,40.0801196,-75.1727528,-1908.924014,11148.882997,Philadelphia,PA,3.0,11,1
90uXOQ0oaEaxiO-wJQkaRA__pizza,90uXOQ0oaEaxiO-wJQkaRA,Pizza,90uXOQ0oaEaxiO-wJQkaRA,Pizza,40.105194,-75.0320455,10080.111529,13937.032916,Philadelphia,PA,3.0,27,1
91yzyn5bX8j6licJYk0vtw__active_life,91yzyn5bX8j6licJYk0vtw,Active Life,91yzyn5bX8j6licJYk0vtw,Active Life,39.9495981229,-75.1669649772,-1415.769691,-3364.463122,Philadelphia,PA,5.0,7,1
924EISziV0FYIfxHnwGRyw__automotive,924EISziV0FYIfxHnwGRyw,Automotive,924EISziV0FYIfxHnwGRyw,Automotive,40.0327869,-75.1783238779,-2383.610480,5885.719622,Philadelphia,PA,3.0,24,1
92LMum1uJoTi8l7p9rM_-w__shopping,92LMum1uJoTi8l7p9rM_-w,Shopping,92LMum1uJoTi8l7p9rM_-w,Shopping,40.092165,-75.031121,10158.884012,12488.272216,Philadelphia,PA,3.5,7,1
92dYGs4_P_9j6cKle7E2Yw__nightlife,92dYGs4_P_9j6cKle7E2Yw,Nightlife,92dYGs4_P_9j6cKle7E2Yw,Nightlife,39.967481,-75.1398075,898.196673,-1375.975168,Philadelphia,PA,3.0,33,1
92jnlw1wzrfl8ppbiegHcw__beauty___spas,92jnlw1wzrfl8ppbiegHcw,Beauty & Spas,92jnlw1wzrfl8ppbiegHcw,Beauty & Spas,39.9568352,-75.210096,-5090.769961,-2559.735753,Philadelphia,PA,3.0,7,1
9354_1NfFdwjSQYERhnVFA__health___medical,9354_1NfFdwjSQYERhnVFA,Health & Medical,9354_1NfFdwjSQYERhnVFA,Health & Medical,40.0368338,-75.0398201,9417.672866,6335.714993,Philadelphia,PA,5.0,6,1
939xMaZPJWoWdzFHt0oMOg__active_life,939xMaZPJWoWdzFHt0oMOg,Active Life,939xMaZPJWoWdzFHt0oMOg,Active Life,39.9710951,-75.175708,-2160.723301,-974.105028,Philadelphia,PA,4.5,24,1
93K-xlLwLnwcFuV2r2MI6Q__restaurants,93K-xlLwLnwcFuV2r2MI6Q,Restaurants,93K-xlLwLnwcFuV2r2MI6Q,Restaurants,39.9425684,-75.1852973,-2977.784382,-4146.133724,Philadelphia,PA,4.0,162,1
93sFzeimmZU5CFluTazIaw__restaurants,93sFzeimmZU5CFluTazIaw,Restaurants,93sFzeimmZU5CFluTazIaw,Restaurants,40.0278198,-75.1327267,1501.519762,5333.402539,Philadelphia,PA,3.5,9,1
94Ar41929FFMhPmUMaFvKA__beauty___spas,94Ar41929FFMhPmUMaFvKA,Beauty & Spas,94Ar41929FFMhPmUMaFvKA,Beauty & Spas,40.0555529435,-75.0043956935,12436.027057,8417.191656,Philadelphia,PA,2.5,8,1
94wTNYCNUYf5eclY8KxCcA__food,94wTNYCNUYf5eclY8KxCcA,Food,94wTNYCNUYf5eclY8KxCcA,Food,39.957382,-75.191595,-3514.383045,-2498.934283,Philadelphia,PA,4.0,52,1
95zCLYe9zas0wJpBHZfpcA__arts___entertainment,95zCLYe9zas0wJpBHZfpcA,Arts & Entertainment,95zCLYe9zas0wJpBHZfpcA,Arts & Entertainment,39.980651,-75.16287,-1066.855120,88.464039,Philadelphia,PA,5.0,20,1
965Cdtp9ylAsV8gzWHHLzg__shopping,965Cdtp9ylAsV8gzWHHLzg,Shopping,965Cdtp9ylAsV8gzWHHLzg,Shopping,40.086077,-74.962417,16012.842534,11811.316568,Philadelphia,PA,1.0,10,1
96752mk7VlAUtWg8o02Tvw__health___medical,96752mk7VlAUtWg8o02Tvw,Health & Medical,96752mk7VlAUtWg8o02Tvw,Health & Medical,39.9441659,-75.1717273,-1821.545776,-3968.499583,Philadelphia,PA,3.5,35,1
96SzgUpXYKLcipfRr_w8wg__health___medical,96SzgUpXYKLcipfRr_w8wg,Health & Medical,96SzgUpXYKLcipfRr_w8wg,Health & Medical,40.0590714,-75.1906974,-3437.902591,8808.426709,Philadelphia,PA,4.0,18,1
96wHK5NhBrntjA1VAM4gLA__active_life,96wHK5NhBrntjA1VAM4gLA,Active Life,96wHK5NhBrntjA1VAM4gLA,Active Life,40.03436,-75.2341115,-7137.022594,6060.640603,Philadelphia,PA,4.5,19,1
96xaSiiL2G9owvfiR3pleA__restaurants,96xaSiiL2G9owvfiR3pleA,Restaurants,96xaSiiL2G9owvfiR3pleA,Restaurants,39.9927008763,-75.0975750457,4496.633966,1428.351001,Philadelphia,PA,2.0,23,1
97BnuM-u5MwG71m_s9p4Iw__food,97BnuM-u5MwG71m_s9p4Iw,Food,97BnuM-u5MwG71m_s9p4Iw,Food,39.9521727155,-75.1555366884,-442.016655,-3078.181091,Philadelphia,PA,4.0,6,1
97RzzkvSQynCaUUMLunxEw__shopping,97RzzkvSQynCaUUMLunxEw,Shopping,97RzzkvSQynCaUUMLunxEw,Shopping,39.93532,-75.155322,-423.724023,-4952.120143,Philadelphia,PA,4.0,6,1
97SR7RQPL02t5J41UcZ4SQ__pizza,97SR7RQPL02t5J41UcZ4SQ,Pizza,97SR7RQPL02t5J41UcZ4SQ,Pizza,40.0956114102,-74.9752556973,14918.914940,12871.496075,Philadelphia,PA,2.5,43,1
97ZPxrlnvq78EqSgcQihoQ__home_services,97ZPxrlnvq78EqSgcQihoQ,Home Services,97ZPxrlnvq78EqSgcQihoQ,Home Services,39.9782749,-75.114092,3089.298652,-175.746591,Philadelphia,PA,4.5,143,1
981Xj6Sey1CjyP6WQ70lzg__coffee___tea,981Xj6Sey1CjyP6WQ70lzg,Coffee & Tea,981Xj6Sey1CjyP6WQ70lzg,Coffee & Tea,39.9505446,-75.1393768,934.894681,-3259.219525,Philadelphia,PA,4.0,34,1
98F_Qk3jCBLeuul4LrbCgQ__local_services,98F_Qk3jCBLeuul4LrbCgQ,Local Services,98F_Qk3jCBLeuul4LrbCgQ,Local Services,39.9520557,-75.1706581,-1730.444058,-3091.192639,Philadelphia,PA,3.5,28,1
99JbYCWcjo5J7CKJUDkWpg__restaurants,99JbYCWcjo5J7CKJUDkWpg,Restaurants,99JbYCWcjo5J7CKJUDkWpg,Restaurants,40.0648403503,-74.9837319859,14196.688550,9449.905600,Philadelphia,PA,1.5,7,1
99VdoaWJs5FpAtearuP7kA__automotive,99VdoaWJs5FpAtearuP7kA,Automotive,99VdoaWJs5FpAtearuP7kA,Automotive,40.0493006,-74.9903509,13632.720679,7721.961819,Philadelphia,PA,2.5,5,1
99e7bysta1myyrQogFEWUQ__restaurants,99e7bysta1myyrQogFEWUQ,Restaurants,99e7bysta1myyrQogFEWUQ,Restaurants,39.9477306374,-75.2227761947,-6171.192262,-3572.118322,Philadelphia,PA,4.0,549,1
99v5aJGZRvEC1LOsVHafTQ__food,99v5aJGZRvEC1LOsVHafTQ,Food,99v5aJGZRvEC1LOsVHafTQ,Food,40.0862265,-75.0380469,9568.759255,11827.940232,Philadelphia,PA,4.5,10,1
99zoELPcbwRBUqiPoaPqiQ__coffee___tea,99zoELPcbwRBUqiPoaPqiQ,Coffee & Tea,99zoELPcbwRBUqiPoaPqiQ,Coffee & Tea,39.9699772,-75.1639247,-1156.721359,-1098.410009,Philadelphia,PA,5.0,28,1
9A5Gw0At6so0x-vWM0_JZw__coffee___tea,9A5Gw0At6so0x-vWM0_JZw,Coffee & Tea,9A5Gw0At6so0x-vWM0_JZw,Coffee & Tea,39.929015,-75.1517365,-118.219710,-5653.205124,Philadelphia,PA,4.5,338,1
9AE75wIWF9XiV23NBpHyVA__restaurants,9AE75wIWF9XiV23NBpHyVA,Restaurants,9AE75wIWF9XiV23NBpHyVA,Restaurants,40.056005,-75.1406056,830.194165,8467.458115,Philadelphia,PA,3.0,21,1
9ANZAxxwp-UAxqUo3KF9gg__restaurants,9ANZAxxwp-UAxqUo3KF9gg,Restaurants,9ANZAxxwp-UAxqUo3KF9gg,Restaurants,39.9711852,-75.1352505,1286.478127,-964.086352,Philadelphia,PA,4.0,106,1
9AYJIH69QmqyZ3qvNhvEaw__beauty___spas,9AYJIH69QmqyZ3qvNhvEaw,Beauty & Spas,9AYJIH69QmqyZ3qvNhvEaw,Beauty & Spas,40.0169758,-75.0610576,7608.121106,4127.603089,Philadelphia,PA,3.0,14,1
9B1nqt_eBfbgUj1AlPGYBQ__shopping,9B1nqt_eBfbgUj1AlPGYBQ,Shopping,9B1nqt_eBfbgUj1AlPGYBQ,Shopping,39.9446454,-75.1590146,-738.353844,-3915.181542,Philadelphia,PA,4.5,47,1
9BGUIK6rcprILPyiyYnJyg__arts___entertainment,9BGUIK6rcprILPyiyYnJyg,Arts & Entertainment,9BGUIK6rcprILPyiyYnJyg,Arts & Entertainment,40.000822,-75.097048,4541.541157,2331.380002,Philadelphia,PA,4.5,5,1
9BRogQ1ZU-agQCPG-a4zIg__hair_salons,9BRogQ1ZU-agQCPG-a4zIg,Hair Salons,9BRogQ1ZU-agQCPG-a4zIg,Hair Salons,39.948061518,-75.1636534558,-1133.609862,-3535.326027,Philadelphia,PA,4.5,172,1
9D0aKRGsutg8S0ClIanmrA__restaurants,9D0aKRGsutg8S0ClIanmrA,Restaurants,9D0aKRGsutg8S0ClIanmrA,Restaurants,39.9465577,-75.1805364,-2572.129527,-3702.543190,Philadelphia,PA,4.5,143,1
9DEHXZfOO1kY_be0nRK-ng__sandwiches,9DEHXZfOO1kY_be0nRK-ng,Sandwiches,9DEHXZfOO1kY_be0nRK-ng,Sandwiches,39.874920347,-75.2412520904,-7745.440153,-11668.264405,Philadelphia,PA,2.5,57,1
9DfzRvTs9tzFuj5PnnLOrA__arts___entertainment,9DfzRvTs9tzFuj5PnnLOrA,Arts & Entertainment,9DfzRvTs9tzFuj5PnnLOrA,Arts & Entertainment,39.9605399867,-75.1725628227,-1892.736904,-2147.781699,Philadelphia,PA,4.0,414,1
9Ebckj6z0EdXxDVcMfz_SA__shopping,9Ebckj6z0EdXxDVcMfz_SA,Shopping,9Ebckj6z0EdXxDVcMfz_SA,Shopping,39.971161,-75.1341319,1381.788997,-966.777273,Philadelphia,PA,5.0,23,1
9EgoCSRFfXUEGiJWFQLJ1w__food,9EgoCSRFfXUEGiJWFQLJ1w,Food,9EgoCSRFfXUEGiJWFQLJ1w,Food,39.969236,-75.138876,977.565594,-1180.827802,Philadelphia,PA,4.0,36,1
9EkU93HxB6gMAvuvkfVqVA__restaurants,9EkU93HxB6gMAvuvkfVqVA,Restaurants,9EkU93HxB6gMAvuvkfVqVA,Restaurants,40.0303618,-75.1799143,-2519.123187,5616.060433,Philadelphia,PA,2.5,16,1
9H3AqvbRlNNVpfgk4yyomw__automotive,9H3AqvbRlNNVpfgk4yyomw,Automotive,9H3AqvbRlNNVpfgk4yyomw,Automotive,39.955882,-75.163377,-1110.054308,-2665.726904,Philadelphia,PA,2.5,7,1
9JJzExdkd6fvATS0dkHFgg__local_services,9JJzExdkd6fvATS0dkHFgg,Local Services,9JJzExdkd6fvATS0dkHFgg,Local Services,39.9484334685,-75.2014280432,-4352.212386,-3493.966961,Philadelphia,PA,5.0,14,1
9Jh85iabcBAiWBrAnn-I0Q__local_services,9Jh85iabcBAiWBrAnn-I0Q,Local Services,9Jh85iabcBAiWBrAnn-I0Q,Local Services,39.9546359433,-75.1628029346,-1061.140780,-2804.282278,Philadelphia,PA,2.0,21,1
9JhgKwhnD5ymVQGTKXFp6g__home_services,9JhgKwhnD5ymVQGTKXFp6g,Home Services,9JhgKwhnD5ymVQGTKXFp6g,Home Services,40.026455,-75.158602,-703.198056,5181.643494,Philadelphia,PA,2.5,25,1
9Jhs4P1y0ZQ4Uv0sSPo7Cw__event_planning___services,9Jhs4P1y0ZQ4Uv0sSPo7Cw,Event Planning & Services,9Jhs4P1y0ZQ4Uv0sSPo7Cw,Event Planning & Services,39.9534064,-75.1697608,-1653.989165,-2941.001444,Philadelphia,PA,5.0,6,1
9JnWIC8AxZB_WoQSqMudtA__beauty___spas,9JnWIC8AxZB_WoQSqMudtA,Beauty & Spas,9JnWIC8AxZB_WoQSqMudtA,Beauty & Spas,39.9192784,-75.1711482,-1772.203273,-6735.867142,Philadelphia,PA,4.0,70,1
9KTR91LBbXrW-i_MWOB_mA__home_services,9KTR91LBbXrW-i_MWOB_mA,Home Services,9KTR91LBbXrW-i_MWOB_mA,Home Services,39.9551519,-75.1645317,-1208.441096,-2746.910432,Philadelphia,PA,4.5,7,1
9M7LpN2FISuihc9Ad0makw__pizza,9M7LpN2FISuihc9Ad0makw,Pizza,9M7LpN2FISuihc9Ad0makw,Pizza,40.0299782,-75.1052559,3842.182952,5573.406000,Philadelphia,PA,4.0,61,1
9MhQSnj4ve_JMIK6TALXlw__food,9MhQSnj4ve_JMIK6TALXlw,Food,9MhQSnj4ve_JMIK6TALXlw,Food,39.9333852,-75.1589506,-732.900692,-5167.260384,Philadelphia,PA,3.0,31,1
9Mtc2pP9YJATcWYU2JSVVw__health___medical,9Mtc2pP9YJATcWYU2JSVVw,Health & Medical,9Mtc2pP9YJATcWYU2JSVVw,Health & Medical,39.9481867,-75.1692883,-1613.729567,-3521.406404,Philadelphia,PA,2.5,5,1
9N7fq0RCVcoW4K5KJf4vGQ__automotive,9N7fq0RCVcoW4K5KJf4vGQ,Automotive,9N7fq0RCVcoW4K5KJf4vGQ,Automotive,39.9818217,-75.1064875,3737.243861,218.640119,Philadelphia,PA,5.0,10,1
9N9VYOTwGe38rszyYReyCA__local_services,9N9VYOTwGe38rszyYReyCA,Local Services,9N9VYOTwGe38rszyYReyCA,Local Services,39.9423107,-75.1488489,127.819685,-4174.788696,Philadelphia,PA,4.0,31,1
9NBApzAJptJIg802sNiAtg__health___medical,9NBApzAJptJIg802sNiAtg,Health & Medical,9NBApzAJptJIg802sNiAtg,Health & Medical,40.0808266,-75.0268883,10519.533323,11227.497918,Philadelphia,PA,2.5,5,1
9NV4U93U4nVnJje1DZrxPA__home_services,9NV4U93U4nVnJje1DZrxPA,Home Services,9NV4U93U4nVnJje1DZrxPA,Home Services,39.9704451,-75.1601543,-835.462550,-1046.381831,Philadelphia,PA,4.5,34,1
9NfNJYyMDaCV9qpknWzD6w__food,9NfNJYyMDaCV9qpknWzD6w,Food,9NfNJYyMDaCV9qpknWzD6w,Food,39.9561137,-75.1559404,-476.415103,-2639.963003,Philadelphia,PA,4.5,6,1
9OhPfV0C3Q49l5tSre2MuQ__food,9OhPfV0C3Q49l5tSre2MuQ,Food,9OhPfV0C3Q49l5tSre2MuQ,Food,39.9564795,-75.2065288,-4786.824909,-2599.287843,Philadelphia,PA,3.5,322,1
9P1BSUOEmbfK6LN7o_d-kw__local_services,9P1BSUOEmbfK6LN7o_d-kw,Local Services,9P1BSUOEmbfK6LN7o_d-kw,Local Services,40.0363033,-75.1076052,3642.009676,6276.726002,Philadelphia,PA,4.5,27,1
9PCPV34KV1B_E3v1IUi4tQ__restaurants,9PCPV34KV1B_E3v1IUi4tQ,Restaurants,9PCPV34KV1B_E3v1IUi4tQ,Restaurants,39.9255169287,-75.2345210196,-7171.915915,-6042.173443,Philadelphia,PA,4.0,49,1
9PCiyXCG25bOycCR7nXIDw__bars,9PCiyXCG25bOycCR7nXIDw,Bars,9PCiyXCG25bOycCR7nXIDw,Bars,39.96531,-75.16039,-855.545486,-1617.379687,Philadelphia,PA,3.0,162,1
9PZxjhTIU7OgPIzuGi89Ew__bars,9PZxjhTIU7OgPIzuGi89Ew,Bars,9PZxjhTIU7OgPIzuGi89Ew,Bars,39.9497020026,-75.1617702842,-973.153288,-3352.912210,Philadelphia,PA,4.0,3187,1
9Q_dbzylYiWdF11lH8uaSg__restaurants,9Q_dbzylYiWdF11lH8uaSg,Restaurants,9Q_dbzylYiWdF11lH8uaSg,Restaurants,39.9714796,-75.1258851,2084.461696,-931.350520,Philadelphia,PA,4.0,107,1
9QbyMC8G55Rf527DXm-I2w__event_planning___services,9QbyMC8G55Rf527DXm-I2w,Event Planning & Services,9QbyMC8G55Rf527DXm-I2w,Event Planning & Services,39.9531865,-75.1749671,-2097.594548,-2965.453242,Philadelphia,PA,5.0,17,1
9Qfor2Rl4MBWnyZTfQYWrg__american__traditional,9Qfor2Rl4MBWnyZTfQYWrg,American (Traditional),9Qfor2Rl4MBWnyZTfQYWrg,American (Traditional),39.9514394729,-75.167555809,-1466.111809,-3159.714061,Philadelphia,PA,3.0,17,1
9R2UVjlnijJBfjMitKpjzw__beauty___spas,9R2UVjlnijJBfjMitKpjzw,Beauty & Spas,9R2UVjlnijJBfjMitKpjzw,Beauty & Spas,39.9870318,-75.1088951,3532.103104,797.977607,Philadelphia,PA,5.0,5,1
9R5omAKURw7uwvyGH8bIWg__local_services,9R5omAKURw7uwvyGH8bIWg,Local Services,9R5omAKURw7uwvyGH8bIWg,Local Services,39.9449684,-75.1595886,-787.261800,-3879.265531,Philadelphia,PA,4.0,28,1
